X,Y,Z,ScaledValSoft
77.0,79.0,16.0,0.1538461595773697
77.0,80.0,16.0,0.1310138702392578
77.0,94.0,16.0,0.7879859209060669
77.0,96.0,16.0,0.7907040119171143
77.0,99.0,16.0,0.7716770768165588
77.0,104.0,16.0,0.17667844891548157
77.0,112.0,16.0,0.19951073825359344
77.0,119.0,16.0,0.118238665163517
77.0,121.0,16.0,0.1375373750925064
78.0,2.0,16.0,0.11334602534770966
78.0,4.0,16.0,0.14243002235889435
78.0,5.0,16.0,0.19189997017383575
78.0,9.0,16.0,0.1331883817911148
78.0,16.0,16.0,0.30035337805747986
78.0,28.0,16.0,0.06414787471294403
78.0,31.0,16.0,0.13373200595378876
78.0,34.0,16.0,0.7988583445549011
78.0,37.0,16.0,0.8206034302711487
78.0,44.0,16.0,0.8151671886444092
78.0,45.0,16.0,0.8423484563827515
78.0,46.0,16.0,0.8178852796554565
78.0,49.0,16.0,0.8341941237449646
78.0,61.0,16.0,0.09703724831342697
78.0,64.0,16.0,0.8450666666030884
78.0,78.0,16.0,0.14433270692825317
78.0,79.0,16.0,0.08643653988838196
78.0,82.0,16.0,0.16852407157421112
78.0,87.0,16.0,0.10926883667707443
78.0,91.0,16.0,0.7037238478660583
78.0,100.0,16.0,0.16471868753433228
78.0,104.0,16.0,0.1128024011850357
78.0,109.0,16.0,0.25305789709091187
78.0,111.0,16.0,0.14243002235889435
78.0,114.0,16.0,0.22071215510368347
78.0,120.0,16.0,0.2419135570526123
78.0,121.0,16.0,0.29328620433807373
78.0,124.0,16.0,0.21908126771450043
78.0,125.0,16.0,0.24327263236045837
78.0,126.0,16.0,0.187007337808609
78.0,129.0,16.0,0.1301984339952469
79.0,2.0,16.0,0.10981246083974838
79.0,5.0,16.0,0.13182930648326874
79.0,7.0,16.0,0.2258765995502472
79.0,12.0,16.0,0.11225877702236176
79.0,18.0,16.0,0.4300081729888916
79.0,22.0,16.0,0.17776569724082947
79.0,23.0,16.0,0.11361783742904663
79.0,30.0,16.0,0.057352542877197266
79.0,34.0,16.0,0.11660777777433395
79.0,36.0,16.0,0.7879859209060669
79.0,37.0,16.0,0.763522744178772
79.0,52.0,16.0,0.864093542098999
79.0,64.0,16.0,0.8477847576141357
79.0,67.0,16.0,0.826039731502533
79.0,75.0,16.0,0.13808099925518036
79.0,76.0,16.0,0.09513454884290695
79.0,80.0,16.0,0.1429736465215683
79.0,81.0,16.0,0.1258494257926941
79.0,86.0,16.0,0.06822506338357925
79.0,98.0,16.0,0.8151671886444092
79.0,105.0,16.0,0.1600978672504425
79.0,107.0,16.0,0.19733624160289764
79.0,118.0,16.0,0.32970917224884033
79.0,126.0,16.0,0.21527589857578278
80.0,5.0,16.0,0.3019842505455017
80.0,9.0,16.0,0.167708620429039
80.0,10.0,16.0,0.2979070544242859
80.0,17.0,16.0,0.3772764503955841
80.0,38.0,16.0,0.7907040119171143
80.0,42.0,16.0,0.7689589858055115
80.0,52.0,16.0,0.830116868019104
80.0,60.0,16.0,0.20494699478149414
80.0,63.0,16.0,0.8643653392791748
80.0,65.0,16.0,0.8668116331100464
80.0,69.0,16.0,0.8668116331100464
80.0,77.0,16.0,0.1429736465215683
80.0,87.0,16.0,0.06088611111044884
80.0,91.0,16.0,0.22071215510368347
80.0,95.0,16.0,0.7907040119171143
80.0,98.0,16.0,0.801576554775238
80.0,107.0,16.0,0.20603424310684204
80.0,108.0,16.0,0.24218536913394928
80.0,113.0,16.0,0.16036967933177948
80.0,115.0,16.0,0.22451753914356232
80.0,122.0,16.0,0.4599076211452484
80.0,124.0,16.0,0.24109812080860138
80.0,128.0,16.0,0.25441697239875793
81.0,5.0,16.0,0.42973634600639343
81.0,15.0,16.0,0.27453112602233887
81.0,17.0,16.0,0.47132375836372375
81.0,21.0,16.0,0.06333243101835251
81.0,23.0,16.0,0.12394673377275467
81.0,24.0,16.0,0.11633597314357758
81.0,25.0,16.0,0.10464800894260406
81.0,29.0,16.0,0.15438979864120483
81.0,39.0,16.0,0.057896167039871216
81.0,42.0,16.0,0.8151671886444092
81.0,51.0,16.0,0.8070127964019775
81.0,56.0,16.0,0.8532209992408752
81.0,57.0,16.0,0.8178852796554565
81.0,60.0,16.0,0.8287578225135803
81.0,68.0,16.0,0.8151671886444092
81.0,80.0,16.0,0.18863822519779205
81.0,85.0,16.0,0.06713781505823135
81.0,87.0,16.0,0.06251698732376099
81.0,88.0,16.0,0.057352542877197266
81.0,96.0,16.0,0.8070127964019775
81.0,98.0,16.0,0.7825496196746826
81.0,111.0,16.0,0.1331883817911148
81.0,116.0,16.0,0.3430279791355133
81.0,118.0,16.0,0.17776569724082947
81.0,120.0,16.0,0.29518890380859375
81.0,125.0,16.0,0.5553139448165894
81.0,126.0,16.0,0.5585756897926331
81.0,129.0,16.0,0.3087795674800873
82.0,1.0,16.0,0.03615112975239754
82.0,4.0,16.0,0.3169339597225189
82.0,5.0,16.0,0.3517260253429413
82.0,10.0,16.0,0.2622995376586914
82.0,18.0,16.0,0.32970917224884033
82.0,22.0,16.0,0.10627888888120651
82.0,27.0,16.0,0.1783093363046646
82.0,29.0,16.0,0.14134275913238525
82.0,30.0,16.0,0.17015492916107178
82.0,31.0,16.0,0.16825225949287415
82.0,41.0,16.0,0.04077195003628731
82.0,58.0,16.0,0.8314759731292725
82.0,63.0,16.0,0.8070127964019775
82.0,70.0,16.0,0.7961402535438538
82.0,73.0,16.0,0.7798314690589905
82.0,81.0,16.0,0.17042674124240875
82.0,83.0,16.0,0.06414787471294403
82.0,84.0,16.0,0.054362598806619644
82.0,86.0,16.0,0.09187280386686325
82.0,87.0,16.0,0.07692308723926544
82.0,93.0,16.0,0.32644739747047424
82.0,101.0,16.0,0.8042946457862854
82.0,104.0,16.0,0.16471868753433228
82.0,106.0,16.0,0.27697744965553284
82.0,110.0,16.0,0.1978798508644104
82.0,112.0,16.0,0.2258765995502472
82.0,116.0,16.0,0.2353900521993637
82.0,121.0,16.0,0.24571894109249115
82.0,123.0,16.0,0.3761892020702362
82.0,130.0,16.0,0.20657788217067719
83.0,1.0,16.0,0.06577874720096588
83.0,3.0,16.0,0.187007337808609
83.0,10.0,16.0,0.15221527218818665
83.0,15.0,16.0,0.20086981356143951
83.0,17.0,16.0,0.2579505443572998
83.0,24.0,16.0,0.2560478448867798
83.0,35.0,16.0,0.11878228932619095
83.0,36.0,16.0,0.09105736017227173
83.0,37.0,16.0,0.08616472035646439
83.0,38.0,16.0,0.13074205815792084
83.0,44.0,16.0,0.02881217747926712
83.0,45.0,16.0,0.03642294555902481
83.0,68.0,16.0,0.8369122743606567
83.0,81.0,16.0,0.1611851155757904
83.0,92.0,16.0,0.3302527964115143
83.0,95.0,16.0,0.7879859209060669
83.0,96.0,16.0,0.8070127964019775
83.0,104.0,16.0,0.8124490976333618
83.0,106.0,16.0,0.2302256077528
83.0,107.0,16.0,0.3041587471961975
83.0,109.0,16.0,0.20820875465869904
83.0,112.0,16.0,0.22995378077030182
83.0,114.0,16.0,0.12014134973287582
83.0,125.0,16.0,0.5349279642105103
83.0,130.0,16.0,0.1611851155757904
84.0,1.0,16.0,0.09051373600959778
84.0,2.0,16.0,0.2386518120765686
84.0,7.0,16.0,0.20059798657894135
84.0,28.0,16.0,0.2647458612918854
84.0,31.0,16.0,0.20576244592666626
84.0,34.0,16.0,0.12340310961008072
84.0,39.0,16.0,0.13563469052314758
84.0,41.0,16.0,0.03207393363118172
84.0,52.0,16.0,0.8042946457862854
84.0,62.0,16.0,0.7499321103096008
84.0,67.0,16.0,0.8263115286827087
84.0,68.0,16.0,0.8070127964019775
84.0,69.0,16.0,0.7961402535438538
84.0,70.0,16.0,0.7988583445549011
84.0,77.0,16.0,0.24272900819778442
84.0,84.0,16.0,0.15221527218818665
84.0,97.0,16.0,0.8070127964019775
84.0,117.0,16.0,0.2011416107416153
84.0,120.0,16.0,0.20875237882137299
85.0,1.0,16.0,0.17667844891548157
85.0,16.0,16.0,0.15139985084533691
85.0,17.0,16.0,0.1204131618142128
85.0,18.0,16.0,0.08453384786844254
85.0,20.0,16.0,0.12503398954868317
85.0,28.0,16.0,0.36504486203193665
85.0,29.0,16.0,0.2590377926826477
85.0,37.0,16.0,0.17504756152629852
85.0,38.0,16.0,0.17151398956775665
85.0,42.0,16.0,0.06007067859172821
85.0,44.0,16.0,0.1204131618142128
85.0,51.0,16.0,0.31747758388519287
85.0,53.0,16.0,0.763522744178772
85.0,56.0,16.0,0.8233215808868408
85.0,57.0,16.0,0.8464257121086121
85.0,64.0,16.0,0.8097308874130249
85.0,65.0,16.0,0.7988583445549011
85.0,69.0,16.0,0.7553683519363403
85.0,71.0,16.0,0.7907040119171143
85.0,72.0,16.0,0.7907040119171143
85.0,86.0,16.0,0.1655341237783432
85.0,92.0,16.0,0.34221258759498596
85.0,97.0,16.0,0.739059567451477
85.0,98.0,16.0,0.7689589858055115
85.0,99.0,16.0,0.7662408351898193
85.0,100.0,16.0,0.8070127964019775
85.0,102.0,16.0,0.801576554775238
85.0,106.0,16.0,0.8178852796554565
85.0,108.0,16.0,0.24463169276714325
85.0,124.0,16.0,0.3063332438468933
85.0,128.0,16.0,0.16743682324886322
86.0,3.0,16.0,0.14895352721214294
86.0,5.0,16.0,0.10437619686126709
86.0,7.0,16.0,0.18782278895378113
86.0,11.0,16.0,0.2033161222934723
86.0,16.0,16.0,0.11443328112363815
86.0,25.0,16.0,0.26719215512275696
86.0,32.0,16.0,0.25197064876556396
86.0,34.0,16.0,0.0742049515247345
86.0,35.0,16.0,0.22777928411960602
86.0,44.0,16.0,0.22968198359012604
86.0,62.0,16.0,0.7662408351898193
86.0,67.0,16.0,0.7689589858055115
86.0,76.0,16.0,0.7716770768165588
86.0,81.0,16.0,0.04811090603470802
86.0,86.0,16.0,0.1549334079027176
86.0,90.0,16.0,0.19951073825359344
86.0,111.0,16.0,0.07338951528072357
86.0,112.0,16.0,0.10981246083974838
86.0,116.0,16.0,0.12122860550880432
86.0,125.0,16.0,0.4226692020893097
86.0,128.0,16.0,0.2783364951610565
87.0,10.0,16.0,0.15629248321056366
87.0,15.0,16.0,0.10410437732934952
87.0,22.0,16.0,0.1804838329553604
87.0,35.0,16.0,0.10790976881980896
87.0,36.0,16.0,0.17396031320095062
87.0,38.0,16.0,0.1386246234178543
87.0,41.0,16.0,0.23729273676872253
87.0,42.0,16.0,0.2669203579425812
87.0,43.0,16.0,0.3751019239425659
87.0,46.0,16.0,0.21418865025043488
87.0,49.0,16.0,0.3625985383987427
87.0,51.0,16.0,0.5536830425262451
87.0,56.0,16.0,0.8208752274513245
87.0,63.0,16.0,0.8042946457862854
87.0,66.0,16.0,0.7798314690589905
87.0,68.0,16.0,0.7580864429473877
87.0,73.0,16.0,0.7825496196746826
87.0,93.0,16.0,0.29328620433807373
87.0,95.0,16.0,0.24925251305103302
87.0,96.0,16.0,0.24109812080860138
87.0,104.0,16.0,0.7961402535438538
87.0,107.0,16.0,0.7879859209060669
87.0,109.0,16.0,0.23674912750720978
87.0,117.0,16.0,0.2631149888038635
88.0,6.0,16.0,0.0891546681523323
88.0,8.0,16.0,0.08127208799123764
88.0,10.0,16.0,0.12068497389554977
88.0,22.0,16.0,0.1484099179506302
88.0,39.0,16.0,0.2669203579425812
88.0,60.0,16.0,0.7961402535438538
88.0,68.0,16.0,0.7934221625328064
88.0,71.0,16.0,0.7961402535438538
88.0,75.0,16.0,0.801576554775238
88.0,80.0,16.0,0.7662408351898193
88.0,82.0,16.0,0.7336232662200928
88.0,86.0,16.0,0.7309051752090454
88.0,88.0,16.0,0.22098396718502045
88.0,89.0,16.0,0.15194347500801086
88.0,94.0,16.0,0.28431639075279236
88.0,95.0,16.0,0.4892633855342865
88.0,97.0,16.0,0.19054089486598969
88.0,101.0,16.0,0.7662408351898193
88.0,102.0,16.0,0.7472139000892639
88.0,108.0,16.0,0.8178852796554565
88.0,113.0,16.0,0.1590106189250946
88.0,114.0,16.0,0.12530580163002014
88.0,115.0,16.0,0.1655341237783432
88.0,117.0,16.0,0.10165806114673615
88.0,121.0,16.0,0.20739330351352692
88.0,123.0,16.0,0.22777928411960602
88.0,128.0,16.0,0.35852134227752686
88.0,130.0,16.0,0.5504213571548462
89.0,20.0,16.0,0.07175863534212112
89.0,23.0,16.0,0.1334601789712906
89.0,43.0,16.0,0.268551230430603
89.0,51.0,16.0,0.29953792691230774
89.0,53.0,16.0,0.21147051453590393
89.0,54.0,16.0,0.24599076807498932
89.0,62.0,16.0,0.7553683519363403
89.0,64.0,16.0,0.8042946457862854
89.0,68.0,16.0,0.8505029082298279
89.0,70.0,16.0,0.7792879343032837
89.0,75.0,16.0,0.8097308874130249
89.0,80.0,16.0,0.7934221625328064
89.0,87.0,16.0,0.7716770768165588
89.0,90.0,16.0,0.41125306487083435
89.0,92.0,16.0,0.583038866519928
89.0,94.0,16.0,0.4256591498851776
89.0,106.0,16.0,0.7798314690589905
89.0,113.0,16.0,0.2033161222934723
89.0,114.0,16.0,0.16200055181980133
89.0,123.0,16.0,0.22968198359012604
89.0,128.0,16.0,0.38678988814353943
90.0,4.0,16.0,0.04050013795495033
90.0,9.0,16.0,0.036694757640361786
90.0,14.0,16.0,0.13590650260448456
90.0,15.0,16.0,0.06251698732376099
90.0,20.0,16.0,0.04919815808534622
90.0,25.0,16.0,0.28214189410209656
90.0,27.0,16.0,0.507746696472168
90.0,35.0,16.0,0.1342756301164627
90.0,37.0,16.0,0.1837455779314041
90.0,45.0,16.0,0.30823594331741333
90.0,51.0,16.0,0.24245719611644745
90.0,58.0,16.0,0.2593095898628235
90.0,61.0,16.0,0.25332972407341003
90.0,68.0,16.0,0.801576554775238
90.0,71.0,16.0,0.7662408351898193
90.0,77.0,16.0,0.8097308874130249
90.0,95.0,16.0,0.3432998061180115
90.0,99.0,16.0,0.14922533929347992
90.0,100.0,16.0,0.08263115584850311
90.0,104.0,16.0,0.7526502013206482
90.0,107.0,16.0,0.7934221625328064
90.0,111.0,16.0,0.7580864429473877
90.0,112.0,16.0,0.30144062638282776
91.0,3.0,16.0,0.16308780014514923
91.0,4.0,16.0,0.03506387770175934
91.0,8.0,16.0,0.01902691088616848
91.0,9.0,16.0,0.02772492729127407
91.0,13.0,16.0,0.09078554064035416
91.0,17.0,16.0,0.11552052944898605
91.0,27.0,16.0,0.4879043400287628
91.0,29.0,16.0,0.5001359581947327
91.0,51.0,16.0,0.2742592990398407
91.0,52.0,16.0,0.27045392990112305
91.0,57.0,16.0,0.2579505443572998
91.0,60.0,16.0,0.2226148545742035
91.0,72.0,16.0,0.8151671886444092
91.0,81.0,16.0,0.8287578225135803
91.0,84.0,16.0,0.8151671886444092
91.0,90.0,16.0,0.7200326323509216
91.0,95.0,16.0,0.36178311705589294
91.0,96.0,16.0,0.17912475764751434
91.0,105.0,16.0,0.7689589858055115
91.0,116.0,16.0,0.11334602534770966
91.0,120.0,16.0,0.19189997017383575
91.0,122.0,16.0,0.19189997017383575
91.0,125.0,16.0,0.3074205219745636
91.0,130.0,16.0,0.20277249813079834
92.0,18.0,16.0,0.1826583296060562
92.0,19.0,16.0,0.17341668903827667
92.0,20.0,16.0,0.14705082774162292
92.0,26.0,16.0,0.24435988068580627
92.0,31.0,16.0,0.565371036529541
92.0,33.0,16.0,0.10138625651597977
92.0,36.0,16.0,0.14786627888679504
92.0,39.0,16.0,0.1579233705997467
92.0,45.0,16.0,0.26610490679740906
92.0,49.0,16.0,0.2669203579425812
92.0,68.0,16.0,0.7771133780479431
92.0,69.0,16.0,0.801576554775238
92.0,73.0,16.0,0.8450666666030884
92.0,83.0,16.0,0.7689589858055115
92.0,86.0,16.0,0.7173145413398743
92.0,90.0,16.0,0.7200326323509216
92.0,94.0,16.0,0.40799129009246826
92.0,95.0,16.0,0.29410165548324585
92.0,99.0,16.0,0.054634418338537216
92.0,112.0,16.0,0.7662408351898193
92.0,120.0,16.0,0.1171514019370079
92.0,123.0,16.0,0.1709703803062439
92.0,124.0,16.0,0.3367763161659241
92.0,127.0,16.0,0.3117695152759552
92.0,129.0,16.0,0.3625985383987427
93.0,6.0,16.0,0.02011416107416153
93.0,7.0,16.0,0.011144331656396389
93.0,15.0,16.0,0.1935308575630188
93.0,18.0,16.0,0.1902690976858139
93.0,23.0,16.0,0.24870890378952026
93.0,25.0,16.0,0.3278064727783203
93.0,29.0,16.0,0.39603152871131897
93.0,31.0,16.0,0.4590921700000763
93.0,33.0,16.0,0.16580593585968018
93.0,35.0,16.0,0.1138896495103836
93.0,37.0,16.0,0.17803750932216644
93.0,38.0,16.0,0.11851046979427338
93.0,44.0,16.0,0.21745039522647858
93.0,56.0,16.0,0.2291383594274521
93.0,60.0,16.0,0.0676814392209053
93.0,63.0,16.0,0.21799401938915253
93.0,67.0,16.0,0.11579234898090363
93.0,68.0,16.0,0.8178852796554565
93.0,69.0,16.0,0.8070127964019775
93.0,84.0,16.0,0.7662408351898193
93.0,86.0,16.0,0.7363414764404297
93.0,92.0,16.0,0.6874151229858398
93.0,100.0,16.0,0.1353628784418106
93.0,109.0,16.0,0.7825496196746826
93.0,111.0,16.0,0.7526502013206482
93.0,117.0,16.0,0.1880945861339569
93.0,118.0,16.0,0.15520523488521576
93.0,122.0,16.0,0.150584414601326
93.0,126.0,16.0,0.4172329306602478
93.0,130.0,16.0,0.18129926919937134
94.0,11.0,16.0,0.15221527218818665
94.0,17.0,16.0,0.12449035793542862
94.0,20.0,16.0,0.2894808351993561
94.0,30.0,16.0,0.42973634600639343
94.0,32.0,16.0,0.2805110216140747
94.0,33.0,16.0,0.3201957046985626
94.0,34.0,16.0,0.14215821027755737
94.0,35.0,16.0,0.07828214019536972
94.0,39.0,16.0,0.11117151379585266
94.0,41.0,16.0,0.16254419088363647
94.0,43.0,16.0,0.1924436092376709
94.0,45.0,16.0,0.26800763607025146
94.0,58.0,16.0,0.0655069425702095
94.0,62.0,16.0,0.1579233705997467
94.0,65.0,16.0,0.12612123787403107
94.0,66.0,16.0,0.14596357941627502
94.0,71.0,16.0,0.8668116331100464
94.0,73.0,16.0,0.8097308874130249
94.0,77.0,16.0,0.7961402535438538
94.0,78.0,16.0,0.8042946457862854
94.0,81.0,16.0,0.8586573004722595
94.0,88.0,16.0,0.6901332139968872
94.0,89.0,16.0,0.7173145413398743
94.0,90.0,16.0,0.7118782997131348
94.0,96.0,16.0,0.10845339298248291
94.0,106.0,16.0,0.7553683519363403
94.0,109.0,16.0,0.7771133780479431
94.0,113.0,16.0,0.7950530052185059
94.0,115.0,16.0,0.7879859209060669
94.0,118.0,16.0,0.1386246234178543
94.0,119.0,16.0,0.09051373600959778
94.0,122.0,16.0,0.13944007456302643
94.0,125.0,16.0,0.20820875465869904
95.0,7.0,16.0,0.08235934376716614
95.0,8.0,16.0,0.11552052944898605
95.0,12.0,16.0,0.1204131618142128
95.0,24.0,16.0,0.2226148545742035
95.0,27.0,16.0,0.27697744965553284
95.0,36.0,16.0,0.07447677105665207
95.0,40.0,16.0,0.15031258761882782
95.0,49.0,16.0,0.2772492468357086
95.0,50.0,16.0,0.20086981356143951
95.0,51.0,16.0,0.18347376585006714
95.0,53.0,16.0,0.16172872483730316
95.0,58.0,16.0,0.11253058165311813
95.0,64.0,16.0,0.18428921699523926
95.0,77.0,16.0,0.8206034302711487
95.0,82.0,16.0,0.8151671886444092
95.0,87.0,16.0,0.6982875466346741
95.0,92.0,16.0,0.7037238478660583
95.0,97.0,16.0,0.08290297538042068
95.0,101.0,16.0,0.08263115584850311
96.0,2.0,16.0,0.05653709918260574
96.0,8.0,16.0,0.10981246083974838
96.0,14.0,16.0,0.3278064727783203
96.0,26.0,16.0,0.18320195376873016
96.0,28.0,16.0,0.1826583296060562
96.0,33.0,16.0,0.2011416107416153
96.0,35.0,16.0,0.128839373588562
96.0,40.0,16.0,0.0967654287815094
96.0,41.0,16.0,0.06088611111044884
96.0,49.0,16.0,0.37483012676239014
96.0,52.0,16.0,0.1644468605518341
96.0,56.0,16.0,0.1418863832950592
96.0,60.0,16.0,0.06197335943579674
96.0,61.0,16.0,0.06795325875282288
96.0,66.0,16.0,0.10029900819063187
96.0,67.0,16.0,0.054362598806619644
96.0,71.0,16.0,0.8124490976333618
96.0,76.0,16.0,0.7917912602424622
96.0,81.0,16.0,0.8369122743606567
96.0,86.0,16.0,0.7281870245933533
96.0,88.0,16.0,0.7689589858055115
96.0,92.0,16.0,0.7580864429473877
96.0,94.0,16.0,0.7662408351898193
96.0,95.0,16.0,0.6901332139968872
96.0,99.0,16.0,0.12829574942588806
96.0,114.0,16.0,0.801576554775238
96.0,118.0,16.0,0.07610764354467392
96.0,121.0,16.0,0.08562109619379044
96.0,124.0,16.0,0.1011144369840622
96.0,130.0,16.0,0.1440608948469162
97.0,6.0,16.0,0.1138896495103836
97.0,9.0,16.0,0.2612122893333435
97.0,18.0,16.0,0.4609948396682739
97.0,25.0,16.0,0.3332427442073822
97.0,26.0,16.0,0.16499049961566925
97.0,42.0,16.0,0.126936674118042
97.0,53.0,16.0,0.03397662565112114
97.0,57.0,16.0,0.06034248694777489
97.0,63.0,16.0,0.13182930648326874
97.0,64.0,16.0,0.09051373600959778
97.0,66.0,16.0,0.06088611111044884
97.0,69.0,16.0,0.12829574942588806
97.0,72.0,16.0,0.8124490976333618
97.0,74.0,16.0,0.8206034302711487
97.0,78.0,16.0,0.801576554775238
97.0,81.0,16.0,0.8369122743606567
97.0,86.0,16.0,0.7404186129570007
97.0,87.0,16.0,0.7037238478660583
97.0,91.0,16.0,0.7526502013206482
97.0,92.0,16.0,0.7254689335823059
97.0,93.0,16.0,0.7580864429473877
97.0,102.0,16.0,0.036694757640361786
97.0,111.0,16.0,0.8668116331100464
97.0,112.0,16.0,0.8314759731292725
97.0,116.0,16.0,0.19108453392982483
97.0,122.0,16.0,0.12285948544740677
97.0,123.0,16.0,0.0989399403333664
97.0,125.0,16.0,0.12285948544740677
98.0,1.0,16.0,0.09513454884290695
98.0,10.0,16.0,0.13699375092983246
98.0,13.0,16.0,0.21962489187717438
98.0,20.0,16.0,0.5042130947113037
98.0,25.0,16.0,0.30796411633491516
98.0,30.0,16.0,0.22832292318344116
98.0,39.0,16.0,0.043490078300237656
98.0,41.0,16.0,0.054634418338537216
98.0,46.0,16.0,0.1978798508644104
98.0,54.0,16.0,0.0731177031993866
98.0,58.0,16.0,0.02989942766726017
98.0,60.0,16.0,0.030714871361851692
98.0,68.0,16.0,0.0451209619641304
98.0,74.0,16.0,0.8135362863540649
98.0,75.0,16.0,0.8070127964019775
98.0,81.0,16.0,0.7961402535438538
98.0,94.0,16.0,0.7499321103096008
98.0,95.0,16.0,0.7580864429473877
98.0,113.0,16.0,0.7961402535438538
98.0,121.0,16.0,0.13155749440193176
98.0,124.0,16.0,0.15520523488521576
98.0,129.0,16.0,0.20032617449760437
99.0,1.0,16.0,0.19815167784690857
99.0,3.0,16.0,0.05082903057336807
99.0,6.0,16.0,0.1171514019370079
99.0,7.0,16.0,0.14596357941627502
99.0,10.0,16.0,0.18102744221687317
99.0,12.0,16.0,0.22016853094100952
99.0,39.0,16.0,0.005979886278510094
99.0,54.0,16.0,0.0472954623401165
99.0,65.0,16.0,0.04430552199482918
99.0,67.0,16.0,0.030986683443188667
99.0,70.0,16.0,0.10899701714515686
99.0,81.0,16.0,0.8369122743606567
99.0,82.0,16.0,0.8097308874130249
99.0,86.0,16.0,0.8097308874130249
99.0,87.0,16.0,0.8070127964019775
99.0,88.0,16.0,0.7662408351898193
99.0,89.0,16.0,0.7879859209060669
99.0,108.0,16.0,0.14541995525360107
99.0,113.0,16.0,0.7934221625328064
99.0,114.0,16.0,0.7735797762870789
99.0,122.0,16.0,0.08317478001117706
99.0,125.0,16.0,0.1622723639011383
99.0,127.0,16.0,0.24164175987243652
100.0,2.0,16.0,0.03153030946850777
100.0,4.0,16.0,0.1258494257926941
100.0,15.0,16.0,0.18945364654064178
100.0,21.0,16.0,0.45746129751205444
100.0,24.0,16.0,0.22234302759170532
100.0,25.0,16.0,0.1720576286315918
100.0,34.0,16.0,0.08426202833652496
100.0,35.0,16.0,0.033704813569784164
100.0,40.0,16.0,0.054906222969293594
100.0,41.0,16.0,0.06251698732376099
100.0,49.0,16.0,0.20549063384532928
100.0,50.0,16.0,0.1666213721036911
100.0,53.0,16.0,0.0891546681523323
100.0,71.0,16.0,0.17015492916107178
100.0,74.0,16.0,0.10057081282138824
100.0,79.0,16.0,0.8151671886444092
100.0,80.0,16.0,0.8178852796554565
100.0,95.0,16.0,0.25197064876556396
100.0,99.0,16.0,0.04376189410686493
100.0,104.0,16.0,0.07257407903671265
100.0,107.0,16.0,0.1301984339952469
100.0,112.0,16.0,0.8178852796554565
100.0,116.0,16.0,0.7472139000892639
100.0,117.0,16.0,0.7309051752090454
100.0,118.0,16.0,0.1473226547241211
100.0,122.0,16.0,0.05871161073446274
100.0,124.0,16.0,0.09948356449604034
100.0,127.0,16.0,0.27888011932373047
